GenusSpecies	Gene	Occurances	Program	Database	Auto	Date
Clostridioides difficile	mef(A)_3	3	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(M)_7	4	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(M)_5	77	abricate	resfinder	auto	20191028
Clostridioides difficile	VanGXY_1	2	abricate	resfinder	auto	20191028
Clostridioides difficile	erm(B)_10	2	abricate	resfinder	auto	20191028
Clostridioides difficile	catP_1	11	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(M)_13	20	abricate	resfinder	auto	20191028
Clostridioides difficile	aph(2'')-If_2	36	abricate	resfinder	auto	20191028
Clostridioides difficile	npmA_1	2	abricate	resfinder	auto	20191028
Clostridioides difficile	lnu(C)_1	2	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(O)_1	12	abricate	resfinder	auto	20191028
Clostridioides difficile	erm(B)_12	7	abricate	resfinder	auto	20191028
Clostridioides difficile	VanG2XY_1	1	abricate	resfinder	auto	20191028
Clostridioides difficile	aph(2'')-Ib_2	2	abricate	resfinder	auto	20191028
Clostridioides difficile	mef(A)_2	5	abricate	resfinder	auto	20191028
Clostridioides difficile	msr(D)_2	5	abricate	resfinder	auto	20191028
Clostridioides difficile	erm(G)_1	5	abricate	resfinder	auto	20191028
Clostridioides difficile	tetB(P)_1	9	abricate	resfinder	auto	20191028
Clostridioides difficile	cfr(B)_2	14	abricate	resfinder	auto	20191028
Clostridioides difficile	ant(6)-Ia_1	8	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(M)_2	2	abricate	resfinder	auto	20191028
Clostridioides difficile	blaCTX-M-2_1	1	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(O/32/O)_5	5	abricate	resfinder	auto	20191028
Clostridioides difficile	erm(Q)_1	2	abricate	resfinder	auto	20191028
Clostridioides difficile	erm(B)_6	1	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(W)_5	2	abricate	resfinder	auto	20191028
Clostridioides difficile	tetA(P)_2	1	abricate	resfinder	auto	20191028
Clostridioides difficile	blaTEM-171_1	2	abricate	resfinder	auto	20191028
Clostridioides difficile	tet(T)_1	1	abricate	resfinder	auto	20191028
Clostridioides difficile	blaCDD-2	638	abricate	ncbi	auto	20191028
Clostridioides difficile	vanZ1	1457	abricate	ncbi	auto	20191028
Clostridioides difficile	vanR-Cd	1432	abricate	ncbi	auto	20191028
Clostridioides difficile	vanS-Cd	1449	abricate	ncbi	auto	20191028
Clostridioides difficile	vanG-Cd	1446	abricate	ncbi	auto	20191028
Clostridioides difficile	vanT-Cd	1446	abricate	ncbi	auto	20191028
Clostridioides difficile	tet(M)	476	abricate	ncbi	auto	20191028
Clostridioides difficile	erm(B)	498	abricate	ncbi	auto	20191028
Clostridioides difficile	blaCDD-1	1069	abricate	ncbi	auto	20191028
Clostridioides difficile	tet(40)	41	abricate	ncbi	auto	20191028
Clostridioides difficile	aadE	261	abricate	ncbi	auto	20191028
Clostridioides difficile	aph(3')-IIIa	50	abricate	ncbi	auto	20191028
Clostridioides difficile	sat4	48	abricate	ncbi	auto	20191028
Clostridioides difficile	ant(6)-Ia	71	abricate	ncbi	auto	20191028
Clostridioides difficile	aad9	42	abricate	ncbi	auto	20191028
Clostridioides difficile	catA1	1	abricate	ncbi	auto	20191028
Clostridioides difficile	spw	24	abricate	ncbi	auto	20191028
Clostridioides difficile	tet(44)	18	abricate	ncbi	auto	20191028
Clostridioides difficile	ant(6)-Ib	18	abricate	ncbi	auto	20191028
Clostridioides difficile	blaTEM-116	2	abricate	ncbi	auto	20191028
Clostridioides difficile	dfrF	113	abricate	ncbi	auto	20191028
Clostridioides difficile	aac(6')-Im	3	abricate	ncbi	auto	20191028
Clostridioides difficile	aph(2'')-IIa	3	abricate	ncbi	auto	20191028
Clostridioides difficile	cfr(B)	31	abricate	ncbi	auto	20191028
Clostridioides difficile	aph(2'')-IVa	4	abricate	ncbi	auto	20191028
Clostridioides difficile	mef(A)	8	abricate	ncbi	auto	20191028
Clostridioides difficile	vanT-G	2	abricate	ncbi	auto	20191028
Clostridioides difficile	vanXY-G	2	abricate	ncbi	auto	20191028
Clostridioides difficile	vanG	2	abricate	ncbi	auto	20191028
Clostridioides difficile	vanW-G	2	abricate	ncbi	auto	20191028
Clostridioides difficile	vanY-G1	2	abricate	ncbi	auto	20191028
Clostridioides difficile	vanS-G	2	abricate	ncbi	auto	20191028
Clostridioides difficile	vanR-G	2	abricate	ncbi	auto	20191028
Clostridioides difficile	vanU-G	2	abricate	ncbi	auto	20191028
Clostridioides difficile	catD	11	abricate	ncbi	auto	20191028
Clostridioides difficile	aph(2'')-If	36	abricate	ncbi	auto	20191028
Clostridioides difficile	npmA	2	abricate	ncbi	auto	20191028
Clostridioides difficile	lnu(C)	2	abricate	ncbi	auto	20191028
Clostridioides difficile	tet(O)	12	abricate	ncbi	auto	20191028
Clostridioides difficile	vanXY-G2	1	abricate	ncbi	auto	20191028
Clostridioides difficile	vanG2	1	abricate	ncbi	auto	20191028
Clostridioides difficile	msr(D)	5	abricate	ncbi	auto	20191028
Clostridioides difficile	erm(G)	5	abricate	ncbi	auto	20191028
Clostridioides difficile	tetA(P)	10	abricate	ncbi	auto	20191028
Clostridioides difficile	tetB(P)	9	abricate	ncbi	auto	20191028
Clostridioides difficile	blaCTX-M-2	1	abricate	ncbi	auto	20191028
Clostridioides difficile	erm(Q)	2	abricate	ncbi	auto	20191028
Clostridioides difficile	tet(W)	2	abricate	ncbi	auto	20191028
Clostridioides difficile	blaTEM-171	2	abricate	ncbi	auto	20191028
Clostridioides difficile	tet(T)	1	abricate	ncbi	auto	20191028
Clostridioides difficile	toxA	781	abricate	vfdb	auto	20191029
Clostridioides difficile	cdtA	379	abricate	vfdb	auto	20191029
Clostridioides difficile	cdtB	380	abricate	vfdb	auto	20191029
Clostridioides difficile	toxB	1147	abricate	vfdb	auto	20191029
Clostridioides difficile	(MLS)erm(B)	497	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tet(40)	41	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)aph(3'')-III	50	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)sat4A	48	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tetM	368	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)aac6-Aph2	156	abricate	argannot	auto	20191029
Clostridioides difficile	(Phe)catA1	1	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)spw	24	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tet(44)	18	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)ant6-Ib	18	abricate	argannot	auto	20191029
Clostridioides difficile	(Bla)blaTEM-116	2	abricate	argannot	auto	20191029
Clostridioides difficile	(Tmt)dfrF	113	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)aac6-Im	3	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)aph(2'')-Ib	3	abricate	argannot	auto	20191029
Clostridioides difficile	(MLS)cfr(B)	31	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)aph(2'')-Id	4	abricate	argannot	auto	20191029
Clostridioides difficile	(MLS)mef(A)	3	abricate	argannot	auto	20191029
Clostridioides difficile	(Gly)VanU	2	abricate	argannot	auto	20191029
Clostridioides difficile	(Phe)catD	11	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)npmA	2	abricate	argannot	auto	20191029
Clostridioides difficile	(MLS)lnu(C)	2	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tetO	12	abricate	argannot	auto	20191029
Clostridioides difficile	(MLS)msr(D)	5	abricate	argannot	auto	20191029
Clostridioides difficile	(MLS)erm(G)	5	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tetB-P	9	abricate	argannot	auto	20191029
Clostridioides difficile	(AGly)ant6-Ia	8	abricate	argannot	auto	20191029
Clostridioides difficile	(Bla)blaCTX-M-2	1	abricate	argannot	auto	20191029
Clostridioides difficile	(MLS)erm(Q)	2	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tetW	2	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tetA-P	1	abricate	argannot	auto	20191029
Clostridioides difficile	(Bla)blaTEM-171	2	abricate	argannot	auto	20191029
Clostridioides difficile	(Tet)tetT	1	abricate	argannot	auto	20191029
Clostridium botulinum	cfrC	161	abricate	card	auto	20191029
Clostridium botulinum	CBP-1	30	abricate	card	auto	20191029
Clostridium botulinum	TEM-116	2	abricate	card	auto	20191029
Clostridium botulinum	APH(3')-IIa	2	abricate	card	auto	20191029
Clostridium botulinum	blaTEM-116_1	2	abricate	resfinder	auto	20191029
Clostridium botulinum	aph(3')-IIa_2	2	abricate	resfinder	auto	20191029
Clostridium botulinum	cfr-Cb	161	abricate	ncbi	auto	20191029
Clostridium botulinum	blaCBP-1	30	abricate	ncbi	auto	20191029
Clostridium botulinum	blaR1_gen	30	abricate	ncbi	auto	20191029
Clostridium botulinum	blaTEM-116	2	abricate	ncbi	auto	20191029
Clostridium botulinum	aph(3')-IIa	2	abricate	ncbi	auto	20191029
Clostridium botulinum	bont/a	42	abricate	vfdb	auto	20191029
Clostridium botulinum	(Bla)blaCBP-1	30	abricate	argannot	auto	20191029
Clostridium botulinum	(Bla)blaR1	30	abricate	argannot	auto	20191029
Clostridium botulinum	(Bla)blaTEM-116	2	abricate	argannot	auto	20191029
Clostridium botulinum	(AGly)aphA2	2	abricate	argannot	auto	20191029
Enterococcus faecalis	emeA	1379	abricate	card	auto	20191029
Enterococcus faecalis	dfrE	1382	abricate	card	auto	20191029
Enterococcus faecalis	vanVB	17	abricate	card	auto	20191029
Enterococcus faecalis	vanXB	37	abricate	card	auto	20191029
Enterococcus faecalis	vanB	37	abricate	card	auto	20191029
Enterococcus faecalis	vanHB	36	abricate	card	auto	20191029
Enterococcus faecalis	vanWB	37	abricate	card	auto	20191029
Enterococcus faecalis	vanYB	17	abricate	card	auto	20191029
Enterococcus faecalis	vanSB	37	abricate	card	auto	20191029
Enterococcus faecalis	vanRB	17	abricate	card	auto	20191029
Enterococcus faecalis	lsaA	1383	abricate	card	auto	20191029
Enterococcus faecalis	efrB	1386	abricate	card	auto	20191029
Enterococcus faecalis	efrA	1377	abricate	card	auto	20191029
Enterococcus faecalis	ErmB	649	abricate	card	auto	20191029
Enterococcus faecalis	AAC(6')-Ie-APH(2'')-Ia	357	abricate	card	auto	20191029
Enterococcus faecalis	tetM	635	abricate	card	auto	20191029
Enterococcus faecalis	PC1_beta-lactamase_(blaZ)	14	abricate	card	auto	20191029
Enterococcus faecalis	tet(L)	295	abricate	card	auto	20191029
Enterococcus faecalis	APH(3')-IIIa	309	abricate	card	auto	20191029
Enterococcus faecalis	aad(6)	233	abricate	card	auto	20191029
Enterococcus faecalis	SAT-4	207	abricate	card	auto	20191029
Enterococcus faecalis	lsaE	67	abricate	card	auto	20191029
Enterococcus faecalis	catA8	89	abricate	card	auto	20191029
Enterococcus faecalis	Enterococcus_faecalis_chloramphenicol_acetyltransferase	49	abricate	card	auto	20191029
Enterococcus faecalis	vanHA	151	abricate	card	auto	20191029
Enterococcus faecalis	vanA	148	abricate	card	auto	20191029
Enterococcus faecalis	vanXA	149	abricate	card	auto	20191029
Enterococcus faecalis	vanYA	148	abricate	card	auto	20191029
Enterococcus faecalis	vanZA	147	abricate	card	auto	20191029
Enterococcus faecalis	vanRA	151	abricate	card	auto	20191029
Enterococcus faecalis	vanSA	150	abricate	card	auto	20191029
Enterococcus faecalis	Enterococcus_faecium_chloramphenicol_acetyltransferase	13	abricate	card	auto	20191029
Enterococcus faecalis	tetS	31	abricate	card	auto	20191029
Enterococcus faecalis	cfr(B)	5	abricate	card	auto	20191029
Enterococcus faecalis	dfrF	54	abricate	card	auto	20191029
Enterococcus faecalis	Shigella_flexneri_chloramphenicol_acetyltransferase	2	abricate	card	auto	20191029
Enterococcus faecalis	dfrC	72	abricate	card	auto	20191029
Enterococcus faecalis	optrA	64	abricate	card	auto	20191029
Enterococcus faecalis	dfrG	168	abricate	card	auto	20191029
Enterococcus faecalis	poxtA	3	abricate	card	auto	20191029
Enterococcus faecalis	cfrA	2	abricate	card	auto	20191029
Enterococcus faecalis	AAC(6')-Im	1	abricate	card	auto	20191029
Enterococcus faecalis	APH(2'')-IIa	1	abricate	card	auto	20191029
Enterococcus faecalis	lnuG	17	abricate	card	auto	20191029
Enterococcus faecalis	ANT(6)-Ia	19	abricate	card	auto	20191029
Enterococcus faecalis	ANT(4')-Ib	63	abricate	card	auto	20191029
Enterococcus faecalis	vatD	2	abricate	card	auto	20191029
Enterococcus faecalis	vatA	1	abricate	card	auto	20191029
Enterococcus faecalis	VgbA	1	abricate	card	auto	20191029
Enterococcus faecalis	tetO	19	abricate	card	auto	20191029
Enterococcus faecalis	vanYD	1	abricate	card	auto	20191029
Enterococcus faecalis	vanSD	1	abricate	card	auto	20191029
Enterococcus faecalis	fexA	65	abricate	card	auto	20191029
Enterococcus faecalis	vatE	1	abricate	card	auto	20191029
Enterococcus faecalis	dfrD	1	abricate	card	auto	20191029
Enterococcus faecalis	AAC(6')-Ii	2	abricate	card	auto	20191029
Enterococcus faecalis	efmA	2	abricate	card	auto	20191029
Enterococcus faecalis	FosB3	2	abricate	card	auto	20191029
Enterococcus faecalis	ANT(9)-Ia	1	abricate	card	auto	20191029
Enterococcus faecalis	oqxA	5	abricate	card	auto	20191029
Enterococcus faecalis	oqxB	5	abricate	card	auto	20191029
Enterococcus faecalis	rep9a_1_repA(pAD1)	369	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS56_1_EFA0012(pTEF1)	13	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_6_repE(pTEF1)	88	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9b_4_repA2(pTEF2)	86	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep2_1_orf1(pRE25)	140	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS43_1_CDS12738(DOp1)	751	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9c_1_repA(pTW9)	174	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9b_1_prgW(pBEE99)	21	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9b_2_prgW(EF62pC)	168	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_5_CDS6(pRE25)	9	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9c_2_prgW(pCF10)	63	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9b_3_repA(pMG2200)	136	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep6_1_repA(pS86)	214	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep7a_8_ORF11(pRE25)	50	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep7a_4_repD(pK214)	2	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep7b_3_SAP089A003(SAP089A)	4	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep22_1b_repB(pAMalpha1)	11	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_1_repE(pAMbeta)	3	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_8_repE(pWZ909)	3	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep13_13_repRC(pSK41)	11	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep15_1_repA(pLW043)	9	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_7_EFD32pA0001(EFD32pA)	1	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS26_1_EFD32pB0001(EFD32pB)	9	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep4a_1_repB(pCRL2911)	6	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS52_1_repB(pKL0018)	1	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep21_5_repRC(pGO1)	67	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep8b_1_repA(pEJ97p1)	45	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS1_1_repE(DOp2)	102	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS1_3_rep(pVEF1)	7	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep11b_1_repA(pEF1071)	27	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep17_1_CDS29(pRUM)	2	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_3_repR(pGB354)	8	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9c_3_repA(pPD1)	19	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_9_repE(pKL0018)	11	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep9c_4_prgW(EF62pB)	3	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS40_1_repB(pE394)	5	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_4_repE(pIP816)	2	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep1_2_repS(pSM19035)	1	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep11c_2_repA(pJS33)	3	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep4a_2_CDS3(pKC5b)	2	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep8a_1_EP002(pAM373)	4	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	rep33_1_rep(pSMA198)	2	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS1_2_rep(pVEF3)	6	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS41_1_repB(PML21)	2	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	repUS50_1_CDS(p121BS)	3	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	Col440I_1	6	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	IncFIB(K)_1_Kpn3	6	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	Col(IMGS31)_1	1	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	IncR_1	2	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	IncFII_1_pKP91	1	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	ColpVC_1	1	abricate	plasmidfinder	auto	20191029
Enterococcus faecalis	VanHBX_2	17	abricate	resfinder	auto	20191029
Enterococcus faecalis	lsa(A)_3	627	abricate	resfinder	auto	20191029
Enterococcus faecalis	erm(B)_18	641	abricate	resfinder	auto	20191029
Enterococcus faecalis	aac(6')-aph(2'')_1	356	abricate	resfinder	auto	20191029
Enterococcus faecalis	lsa(A)_1	756	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_1	92	abricate	resfinder	auto	20191029
Enterococcus faecalis	blaZ_78	12	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(L)_2	287	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_10	426	abricate	resfinder	auto	20191029
Enterococcus faecalis	str_1	31	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_13	115	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_5	50	abricate	resfinder	auto	20191029
Enterococcus faecalis	aph(3')-III_1	309	abricate	resfinder	auto	20191029
Enterococcus faecalis	ant(6)-Ia_1	153	abricate	resfinder	auto	20191029
Enterococcus faecalis	lsa(E)_1	63	abricate	resfinder	auto	20191029
Enterococcus faecalis	lnu(B)_2	67	abricate	resfinder	auto	20191029
Enterococcus faecalis	cat_5	89	abricate	resfinder	auto	20191029
Enterococcus faecalis	cat(pC221)_1	49	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_2	41	abricate	resfinder	auto	20191029
Enterococcus faecalis	VanHAX_2	148	abricate	resfinder	auto	20191029
Enterococcus faecalis	str_2	26	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_4	58	abricate	resfinder	auto	20191029
Enterococcus faecalis	cat(pC233)_1	13	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(S)_3	31	abricate	resfinder	auto	20191029
Enterococcus faecalis	cfr(B)_1	5	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_7	48	abricate	resfinder	auto	20191029
Enterococcus faecalis	catA1_1	2	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_11	2	abricate	resfinder	auto	20191029
Enterococcus faecalis	VanHBX_1	20	abricate	resfinder	auto	20191029
Enterococcus faecalis	ant(6)-Ia_3	1	abricate	resfinder	auto	20191029
Enterococcus faecalis	fexB_1	3	abricate	resfinder	auto	20191029
Enterococcus faecalis	ant(9)-Ia_1	30	abricate	resfinder	auto	20191029
Enterococcus faecalis	erm(A)_3	44	abricate	resfinder	auto	20191029
Enterococcus faecalis	optrA_17	1	abricate	resfinder	auto	20191029
Enterococcus faecalis	dfrG_1	168	abricate	resfinder	auto	20191029
Enterococcus faecalis	poxtA_1	3	abricate	resfinder	auto	20191029
Enterococcus faecalis	cfr_1	2	abricate	resfinder	auto	20191029
Enterococcus faecalis	aac(6')-Im_1	1	abricate	resfinder	auto	20191029
Enterococcus faecalis	aph(2'')-Ib_1	1	abricate	resfinder	auto	20191029
Enterococcus faecalis	lnu(G)_1	17	abricate	resfinder	auto	20191029
Enterococcus faecalis	erm(B)_6	8	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(L)_8	8	abricate	resfinder	auto	20191029
Enterococcus faecalis	ant(6)-Ia_2	19	abricate	resfinder	auto	20191029
Enterococcus faecalis	aadD_1	63	abricate	resfinder	auto	20191029
Enterococcus faecalis	vat(D)_1	2	abricate	resfinder	auto	20191029
Enterococcus faecalis	vat(A)_1	1	abricate	resfinder	auto	20191029
Enterococcus faecalis	vgb(A)_1	1	abricate	resfinder	auto	20191029
Enterococcus faecalis	blaZ_29	2	abricate	resfinder	auto	20191029
Enterococcus faecalis	str_3	1	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(O)_1	19	abricate	resfinder	auto	20191029
Enterococcus faecalis	tet(M)_8	12	abricate	resfinder	auto	20191029
Enterococcus faecalis	VanHDX_5	1	abricate	resfinder	auto	20191029
